trajectory_id,frame,full_instruction_ref,current_step_index,current_step_text,transition_event,full_condition,current_condition,hold_condition,steps_since_transition,cumulative_transition_count
coffee_table/case515,4810,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],433,12
coffee_table/case515,4811,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],434,12
coffee_table/case515,4812,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],435,12
coffee_table/case515,4813,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],436,12
coffee_table/case515,4814,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],437,12
coffee_table/case515,4815,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],438,12
coffee_table/case515,4816,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],439,12
coffee_table/case515,4817,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],440,12
coffee_table/case515,4818,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],441,12
coffee_table/case515,4819,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],442,12
coffee_table/case515,4820,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],443,12
coffee_table/case515,4821,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],444,12
coffee_table/case515,4822,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],445,12
coffee_table/case515,4823,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],446,12
coffee_table/case515,4824,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],447,12
coffee_table/case515,4825,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],448,12
coffee_table/case515,4826,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],449,12
coffee_table/case515,4827,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],450,12
coffee_table/case515,4828,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],451,12
coffee_table/case515,4829,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],452,12
coffee_table/case515,4830,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],453,12
coffee_table/case515,4831,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],454,12
coffee_table/case515,4832,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],455,12
coffee_table/case515,4833,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],456,12
