trajectory_id,scene,case,source_path,source_relative_path,visual_relative_path,full_instruction,num_frames,num_steps,boundary_start_ok,boundary_contiguous,positive_intervals,terminal_match,step_text_count_match,hdf5_readable,state_action_length_match,state_time_monotonic,robot_qpos_prefix_verified,annotation_valid,invalid_reason,source_sha256,state_width,state_dtype,action_dim,action_dtype
coffee_table/case636,coffee_table,case636,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case636/demo.hdf5,RoboCerebra_trainset/coffee_table/case636/demo.hdf5,RoboCerebra_trainset/coffee_table/case636/case636.mp4,"The task involves organizing a sauce display by retrieving cream_cheese from a wooden_cabinet and placing it on a coffee_table, preparing a plate with tomato_sauce, and placing alphabet_soup into a microwave for further use.",2416,9,True,True,True,True,True,True,True,True,True,True,,bf0adf0dfda9f0ccccbf93b8b655d731d91eba0b38074fc65e8f51d62e54f6e1,92,float64,7,float64
coffee_table/case637,coffee_table,case637,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case637/demo.hdf5,RoboCerebra_trainset/coffee_table/case637/demo.hdf5,RoboCerebra_trainset/coffee_table/case637/case637.mp4,"Combine cream_cheese and tomato_sauce on a plate, then heat the plate in the microwave to prepare a dish.",2280,10,True,True,True,True,True,True,True,True,True,True,,ee09069c72020b0f683d0fb44b16f7aab5352d57086d8e82fc71a6d71e685a8f,79,float64,7,float64
coffee_table/case638,coffee_table,case638,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case638/demo.hdf5,RoboCerebra_trainset/coffee_table/case638/demo.hdf5,RoboCerebra_trainset/coffee_table/case638/case638.mp4,"The robotic arm performs a sequence of tasks to pick up, transport, and place various objects (butter, chefmate_8_frypan, porcelain_mug, wine_bottle) between designated locations (coffee_table, wooden_shelf, rack, wine_rack) while also pouring new_salad_dressing into the porcelain_mug.",2544,9,True,True,True,True,True,True,True,True,True,True,,78cd18b29d7ddc3c4018ca96d8f00e0c3bb6cde324887f3091c59dadd72950ab,110,float64,7,float64
coffee_table/case639,coffee_table,case639,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case639/demo.hdf5,RoboCerebra_trainset/coffee_table/case639/demo.hdf5,RoboCerebra_trainset/coffee_table/case639/case639.mp4,"Organize the white_yellow_mug, popcorn, and plate into specified storage regions by placing the mug in the short_cabinet, the popcorn in the white_cabinet, and the plate in the bowl_drainer.",2389,7,True,True,True,True,True,True,True,True,True,True,,451467dfe0bd0bbb0a5f887303a6e286b760673833ab6f69b1b6936bb7c7cef5,83,float64,7,float64
coffee_table/case640,coffee_table,case640,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case640/demo.hdf5,RoboCerebra_trainset/coffee_table/case640/demo.hdf5,RoboCerebra_trainset/coffee_table/case640/case640.mp4,"Prepare a mixed snack by combining cookies and cream cheese in the akita_black_bowl, organize cooking tools by storing the chefmate_8_frypan in the wooden_cabinet top_region, and handle a wine bottle for pouring and returning its contents on the coffee_table.",2398,10,True,True,True,True,True,True,True,True,True,True,,2fdcfd87d34f5e52e9397a74b10b4e1bcf97ec926a8d1b7b02a2948482597056,105,float64,7,float64
coffee_table/case641,coffee_table,case641,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case641/demo.hdf5,RoboCerebra_trainset/coffee_table/case641/demo.hdf5,RoboCerebra_trainset/coffee_table/case641/case641.mp4,"A robotic arm organizes food items (popcorn, tomato sauce, wine bottle) and tableware (white-yellow mug) by picking them up from a coffee table, pouring tomato sauce into the mug, and placing the items into designated regions of a wooden and white cabinet.",1660,6,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,04f0b264f87b2a54af570095f033fb49eeb82595d85aca9986e7a51f0006bd9b,96,float64,7,float64
coffee_table/case642,coffee_table,case642,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case642/demo.hdf5,RoboCerebra_trainset/coffee_table/case642/demo.hdf5,RoboCerebra_trainset/coffee_table/case642/case642.mp4,"Organize kitchen items by transferring macaroni_and_cheese, porcelain_mug, and wine_bottle from the coffee_table to designated regions in the short_cabinet and white_storage_box, and turning on the flat_stove cook_region.",3776,10,True,True,True,True,True,True,True,True,True,True,,cc10d269d4910ad9fbe430455c82103852eb76a073ec9e19c48c272c2c77ad93,79,float64,7,float64
coffee_table/case643,coffee_table,case643,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case643/demo.hdf5,RoboCerebra_trainset/coffee_table/case643/demo.hdf5,RoboCerebra_trainset/coffee_table/case643/case643.mp4,"The task involves organizing and interacting with kitchen items by transferring and arranging a white_bowl, popcorn, a white_storage_box, a wine_bottle, and a moka_pot on and off the coffee_table, as well as opening the microwave.",1679,5,True,True,True,True,True,True,True,True,True,True,,01aca8dbb32bdb4c961bcc206a053dbdba37873a34b72a925d26bd218f3956a6,86,float64,7,float64
coffee_table/case644,coffee_table,case644,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case644/demo.hdf5,RoboCerebra_trainset/coffee_table/case644/demo.hdf5,RoboCerebra_trainset/coffee_table/case644/case644.mp4,"Prepare a simple snack by placing cookies into a white bowl, pouring milk into a porcelain mug, and heat up a cooking tool by placing the chefmate_8 frying pan onto a flat stove and turning it on.",2691,9,True,True,True,True,True,True,True,True,True,True,,9dd0eb09df5f3133a037cc46b4d80f13af86fef3dff710008e0b3ee0dbb924e9,105,float64,7,float64
coffee_table/case645,coffee_table,case645,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case645/demo.hdf5,RoboCerebra_trainset/coffee_table/case645/demo.hdf5,RoboCerebra_trainset/coffee_table/case645/case645.mp4,"Organize and repurpose kitchen items, including a wooden_cabinet, white_bowl, glazed_rim_porcelain_ramekin, wine_bottle, and chefmate_8_frypan, to set up a creative cooking scene by repositioning them across various locations like a coffee_table, white_storage_box, and bowl_drainer.",2483,10,True,True,True,True,True,True,True,True,True,True,,fe1f724b3dbdd7ecd0d1a5b535672c0a82badd1a48c54a494483f044a75aff63,90,float64,7,float64
coffee_table/case646,coffee_table,case646,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case646/demo.hdf5,RoboCerebra_trainset/coffee_table/case646/demo.hdf5,RoboCerebra_trainset/coffee_table/case646/case646.mp4,"Prepare a cooking station by retrieving a plate from the white cabinet, setting it on the table, adding tomato sauce from the coffee table, pouring milk into a white-yellow mug, and organizing relevant tools like the microwave and bowl drainer.",2793,10,True,True,True,True,True,True,True,True,True,True,,a567498394553bc6e79fa530724c4087acd9d29bda19091adbb5a375a1a42d4a,92,float64,7,float64
coffee_table/case647,coffee_table,case647,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case647/demo.hdf5,RoboCerebra_trainset/coffee_table/case647/demo.hdf5,RoboCerebra_trainset/coffee_table/case647/case647.mp4,"The task involves organizing food storage by placing cream_cheese into a white_storage_box and preparing a beverage by pouring wine from a wine_bottle into a white_yellow_mug, with all objects interacting on a coffee_table.",1834,5,True,True,True,True,True,True,True,True,True,True,,63d872dac5f78eae4abfad750723124baf67687cf608996baaa94f2787108246,71,float64,7,float64
coffee_table/case648,coffee_table,case648,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case648/demo.hdf5,RoboCerebra_trainset/coffee_table/case648/demo.hdf5,RoboCerebra_trainset/coffee_table/case648/case648.mp4,"The task involves organizing dining items by placing a plate onto the dining_set_group, storing bbq_sauce in the white_storage_box, and placing a wine_bottle in the upper_region of the short_fridge.",1784,7,True,True,True,True,True,True,True,True,True,True,,5a9a31242e15dc1a816b81cb0aa8cd3a6228c2e6191a801dc7c49234b2429ddd,73,float64,7,float64
coffee_table/case649,coffee_table,case649,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case649/demo.hdf5,RoboCerebra_trainset/coffee_table/case649/demo.hdf5,RoboCerebra_trainset/coffee_table/case649/case649.mp4,"Prepare a fusion meal by combining chilled macaroni_and_cheese (retrieved from the short_fridge) with tomato_sauce and orange_juice on a plate (moved from the coffee_table to the table), and serve a wine_bottle drink poured into a red_coffee_mug (also relocated from the coffee_table to the table).",2544,12,True,True,True,True,True,True,True,True,True,True,,e382044f4383fbda53b7f1e2fa2fbbf2dccbeffb09d90a9e1bb15e9958369dac,112,float64,7,float64
coffee_table/case650,coffee_table,case650,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case650/demo.hdf5,RoboCerebra_trainset/coffee_table/case650/demo.hdf5,RoboCerebra_trainset/coffee_table/case650/case650.mp4,"Reorganize kitchen items by relocating the white_bowl to the white_cabinet, placing the porcelain_mug in the microwave, and handling the orange_juice and wine_bottle from the coffee_table.",2954,10,True,True,True,True,True,True,True,True,True,True,,9198bf34713381e3b2c27553cb288f2f3ccfc1d354bd8a44dcd8488736833a9d,92,float64,7,float64
coffee_table/case651,coffee_table,case651,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case651/demo.hdf5,RoboCerebra_trainset/coffee_table/case651/demo.hdf5,RoboCerebra_trainset/coffee_table/case651/case651.mp4,"The task involves preparing a heated macaroni and cheese dish using a white bowl, macaroni and cheese, milk, a chefmate_8_frypan, and a flat stove, where ingredients are combined, transferred, and heated on the stove.",3700,11,True,True,True,True,True,True,True,True,True,True,,57511e85fa170f8749b0e13a3677264fc082fae0a3b5c6411a73d3e2533bfbdd,86,float64,7,float64
coffee_table/case652,coffee_table,case652,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case652/demo.hdf5,RoboCerebra_trainset/coffee_table/case652/demo.hdf5,RoboCerebra_trainset/coffee_table/case652/case652.mp4,"Organize a snack station by moving items from the coffee_table to designated storage locations: place the plate in the white_cabinet top_region, the chefmate_8_frypan on the rack, and the popcorn into the bowl_drainer right_region.",2006,7,True,True,True,True,True,True,True,True,True,True,,a6b0d2179ef7978df9a1a83bddf09d044c6d8cf7a1e70e1493a8de13b70b38b0,90,float64,7,float64
coffee_table/case653,coffee_table,case653,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case653/demo.hdf5,RoboCerebra_trainset/coffee_table/case653/demo.hdf5,RoboCerebra_trainset/coffee_table/case653/case653.mp4,"The task involves organizing kitchen tools and snacks by moving the chefmate_8_frypan from the coffee_table to a rack, retrieving cookies from the white_cabinet and placing them on the coffee_table, pouring wine from a wine_bottle into a glazed_rim_porcelain_ramekin and returning the bottle to the coffee_table, and transferring popcorn from the coffee_table to an akita_black_bowl.",2708,10,True,True,True,True,True,True,True,True,True,True,,570350964e2000e57dc35c1f7431a89fb0c4e747bab1124e4284329a2f302003,129,float64,7,float64
coffee_table/case654,coffee_table,case654,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case654/demo.hdf5,RoboCerebra_trainset/coffee_table/case654/demo.hdf5,RoboCerebra_trainset/coffee_table/case654/case654.mp4,"Prepare a mixed dish by combining macaroni and cheese, tomato sauce, and ketchup in the akita_black_bowl, interacting with storage appliances, and presenting the bowl on a plate.",3058,12,True,True,True,True,True,True,True,True,True,True,,8e98ebca57e7fc2e0badb063c867ba32a9171584dac976407f1927774bda8e36,99,float64,7,float64
coffee_table/case655,coffee_table,case655,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case655/demo.hdf5,RoboCerebra_trainset/coffee_table/case655/demo.hdf5,RoboCerebra_trainset/coffee_table/case655/case655.mp4,"A robotic arm sequentially performs cooking and organizing tasks by interacting with various objects, including powering on a flat stove, maneuvering a frypan, pouring wine, and organizing items like a coffee mug, butter, cream cheese, and a wine bottle across designated regions such as a coffee table, wooden shelves, and the cook region.",3079,10,False,True,True,True,True,True,True,True,True,False,first_start_not_zero;frame_assignment_not_exact,238dc71190aa51d845d1294ae8a2fb69323859f00ddc6822f317f14dda51d7d2,112,float64,7,float64
coffee_table/case656,coffee_table,case656,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case656/demo.hdf5,RoboCerebra_trainset/coffee_table/case656/demo.hdf5,RoboCerebra_trainset/coffee_table/case656/case656.mp4,"Warm up chocolate pudding by transferring it into a white bowl, placing the bowl into a microwave, and preparing the microwave for heating.",1713,6,True,True,True,True,True,True,True,True,True,True,,984038b74de9f4b569bd0cec3f1922616f0a4eeba83f7fced8c412290238aae5,60,float64,7,float64
coffee_table/case657,coffee_table,case657,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case657/demo.hdf5,RoboCerebra_trainset/coffee_table/case657/demo.hdf5,RoboCerebra_trainset/coffee_table/case657/case657.mp4,"The task involves transferring chocolate_pudding from the coffee_table to an akita_black_bowl, heating it in the microwave, and storing cream_cheese from the coffee_table into the top region of the white_cabinet.",1753,7,True,True,True,True,True,True,True,True,True,True,,985f948eb98450a686d5b274a61539a99d0f457e9f697faa982d398284cc7519,79,float64,7,float64
coffee_table/case658,coffee_table,case658,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case658/demo.hdf5,RoboCerebra_trainset/coffee_table/case658/demo.hdf5,RoboCerebra_trainset/coffee_table/case658/case658.mp4,"Organize a snack by retrieving cookies from the white_cabinet and placing them on the coffee_table, and serve a refreshing drink by pouring the wine_bottle contents into the white_yellow_mug on the coffee_table.",965,4,True,True,True,True,True,True,True,True,True,True,,b0b2705797075f63f5477bf8afcd93c7ae3b212a7254d3bbb1ee9ad0c1e1f0e6,77,float64,7,float64
coffee_table/case659,coffee_table,case659,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case659/demo.hdf5,RoboCerebra_trainset/coffee_table/case659/demo.hdf5,RoboCerebra_trainset/coffee_table/case659/case659.mp4,"The task involves preparing a snack by assembling chocolate pudding, cookies, and popcorn in and around a white bowl for presentation while also inspecting the short fridge by opening it.",1599,8,True,True,True,True,True,True,True,True,True,True,,589374a016044f0d9cbb6f7893960a3fddc636aad1a5e8f32cecb2d91f9e6bbb,86,float64,7,float64
coffee_table/case660,coffee_table,case660,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case660/demo.hdf5,RoboCerebra_trainset/coffee_table/case660/demo.hdf5,RoboCerebra_trainset/coffee_table/case660/case660.mp4,Prepare a snack plate by dressing popcorn with salad dressing and ketchup on the coffee_table and store the wine_bottle in the wine_rack at its top_region.,2905,13,True,True,True,True,True,True,True,True,True,True,,59bdc11f9220bf6b00ac0f3104caa556578192ffbbb2b3fb48d8d66248c0fb3c,97,float64,7,float64
coffee_table/case661,coffee_table,case661,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case661/demo.hdf5,RoboCerebra_trainset/coffee_table/case661/demo.hdf5,RoboCerebra_trainset/coffee_table/case661/case661.mp4,"Prepare a snack combo by filling a white bowl with cream cheese and cookies as a dessert and a red coffee mug with BBQ sauce as a sauced mug, using objects from the coffee table and a short fridge.",2128,10,True,True,True,True,True,True,True,True,True,True,,2a53fa8565ae71e2c59ae9c1d89d538ccff8b21ae0f1b3ec02c16131f9ecc6d9,99,float64,7,float64
coffee_table/case662,coffee_table,case662,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case662/demo.hdf5,RoboCerebra_trainset/coffee_table/case662/demo.hdf5,RoboCerebra_trainset/coffee_table/case662/case662.mp4,"Prepare a chilled beverage setup by transferring a wine bottle from a wooden cabinet to a short fridge, and pouring milk from the coffee table into a white bowl.",2115,6,True,True,True,True,True,True,True,True,True,True,,4c377d2aa13aeed1d99b52bf4d96f3341f3b5237776f340d27f9865f4e17c3b7,92,float64,7,float64
